0.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,0.0
26.0,0.0
27.0,0.0
28.0,0.0
29.0,0.0
30.0,3.493181739901186e-08
31.0,1.6115535503675285e-06
32.0,1.2001837699686583e-06
33.0,5.058423961638597e-07
34.0,0.0
35.0,3.806920993532286e-09
36.0,3.7987909818278833e-07
37.0,6.214569344576151e-07
38.0,3.8920123186194023e-07
39.0,0.0
40.0,3.202845025002573e-09
41.0,5.377437759390273e-07
42.0,4.987943799204839e-07
43.0,4.0350004242400646e-07
44.0,0.0
45.0,9.337493978857863e-10
46.0,5.876819361851521e-07
47.0,8.88891670061251e-07
48.0,4.816841278819596e-07
49.0,0.0
50.0,1.4488195014145274e-10
51.0,6.538818635941787e-07
52.0,7.075392763817221e-07
53.0,3.9105692895710587e-07
54.0,0.0
55.0,0.0
56.0,5.029502897939085e-07
57.0,8.248023040558337e-07
58.0,4.464945773220836e-07
59.0,0.0
60.0,0.0
61.0,6.531668488793927e-07
62.0,8.228491220917807e-07
63.0,7.416013513686976e-07
64.0,0.0
65.0,0.0
66.0,4.695965014639965e-07
67.0,6.627808314654717e-07
68.0,5.468531451837365e-07
69.0,0.0
70.0,0.0
71.0,5.518348970536509e-07
72.0,1.0704010041334206e-06
73.0,5.31637140815212e-07
74.0,0.0
75.0,0.0
76.0,6.496661502945126e-07
77.0,9.798681693791472e-07
78.0,8.095710669663931e-07
79.0,0.0
80.0,0.0
81.0,3.6292758736414065e-07
82.0,6.866554251538685e-07
83.0,5.136104842738559e-07
84.0,0.0
85.0,0.0
86.0,4.849409664422361e-07
87.0,8.249652983043512e-07
88.0,5.021844153510337e-07
89.0,0.0
90.0,0.0
91.0,4.771735736518157e-07
92.0,8.274051028048285e-07
93.0,6.741025835497739e-07
94.0,0.0
95.0,0.0
96.0,6.048114003516942e-07
97.0,6.396470848512801e-07
98.0,6.167968233289181e-07
99.0,1.336672571383706e-10
100.0,0.0
101.0,3.2794574773228836e-07
102.0,5.174571971124987e-07
103.0,5.011315665112335e-07
104.0,1.16449716104822e-09
105.0,0.0
106.0,3.5412478286544504e-07
107.0,5.622494430545599e-07
108.0,5.989258125659544e-07
109.0,1.6158616080032234e-09
110.0,0.0
111.0,4.094132934804952e-07
112.0,7.083751011881559e-07
113.0,5.12260657093317e-07
114.0,8.883845990583471e-09
115.0,0.0
116.0,5.237512472301809e-07
117.0,1.2133328141314639e-06
118.0,1.4331242335288954e-06
119.0,3.2958733139378135e-08
120.0,0.0
121.0,0.0
122.0,0.0
123.0,0.0
124.0,0.0
125.0,0.0
126.0,0.0
127.0,0.0
128.0,0.0
129.0,0.0
130.0,0.0
131.0,0.0
132.0,0.0
133.0,0.0
134.0,0.0
135.0,0.0
136.0,0.0
137.0,0.0
138.0,0.0
139.0,0.0
140.0,0.0
141.0,0.0
142.0,0.0
143.0,0.0
144.0,0.0
145.0,0.0
146.0,0.0
147.0,0.0
148.0,0.0
149.0,0.0
